,code,outstanding,liquid_assets,totals,totalAssets,growth
781,600807,6.44,85.33,8.85,11460446.785,3.7
782,000766,4.49,33.9444,9.66,3926388.7404,138.76
783,600105,7.62,104.39399999999999,9.45,4870274.649999999,-29.56
784,002247,4.54,115.2252,8.52,12728039.797799999,-35.86
785,601016,11.18,113.92419999999998,20.78,17923031.8322,-14.03
786,300266,4.02,168.79979999999998,5.09,21191437.1981,25.93
787,000833,3.78,34.2468,6.68,2940021.5514,7.06
788,300448,0.73,59.568,2.02,6385329.743999999,-65.56
789,600768,1.34,27.0412,1.34,1353555.9434,21.41
790,000656,36.74,143.286,53.43,40171556.1,55.13
791,002610,27.96,339.714,44.91,18537824.592,-73.5
792,002226,7.91,75.0659,9.11,4992384.1812,-9.27
793,603588,2.43,126.87030000000001,3.31,21343269.9639,-43.96
794,300259,2.58,22.188,5.36,1612857.072,21.05
795,000662,2.88,55.008,8.41,10209765.378999999,2.41
796,002367,4.6,57.821999999999996,7.98,6372838.0287,11.85
797,600753,1.28,45.44,1.28,743154.1599999999,4.17
798,002017,3.42,52.6338,3.46,2423713.3875,-7.86
799,002223,4.94,147.7554,6.68,17040560.8908,6.42
800,600246,12.17,71.4379,20.54,8711087.3375,-0.17
801,300242,3.2,95.36000000000001,6.37,8195424.65,-59.46
802,002518,4.25,119.935,4.45,7307263.095199999,-30.55
803,600289,5.66,62.3166,6.31,4396301.918099999,18.17
804,600747,10.64,57.2432,14.64,1364721.2508,-3.35
805,603008,3.15,50.9985,3.83,7520515.497100001,16.12
806,002641,6.81,52.437,8.64,3279218.25,5.32
807,002218,6.08,46.7552,6.18,3560811.5129,19.12
808,002372,6.8,96.89999999999999,7.76,4673820.592499999,23.79
809,300223,0.98,49.5586,1.66,5661306.443,-4.29
810,000936,7.48,93.7992,8.86,10273021.182599999,-20.1
811,300086,4.38,44.457,4.5,2187931.1580000003,28.57
812,600736,11.39,114.0139,11.94,20374026.1725,-14.99
813,601398,2696.12,10865.3636,3564.06,9529528087.04,16.63
814,002106,7.04,56.672000000000004,7.06,3643476.7705,51.43
815,002212,3.01,32.2371,11.47,3485337.9498000005,69.75
816,002643,3.1,105.4,3.64,15897785.96,12.59
817,002556,6.98,91.5078,7.18,7556156.686799999,-22.88
818,600917,1.56,13.3848,15.56,7245466.8,52.68
819,300214,2.95,21.830000000000002,4.05,1097766.098,18.92
820,300339,2.16,76.8528,3.58,17527572.9498,-14.17
821,601579,2.48,25.122400000000003,4.97,3727437.9403000004,41.26
822,600735,3.76,94.376,3.76,2452738.115,-17.37
823,002210,7.57,128.69,9.72,30762292.709999997,15.59
824,000400,7.37,97.7262,10.08,17525964.105,34.01
825,601169,152.07,1461.3926999999999,152.07,1963172161.4399998,5.41
826,300212,3.05,139.68999999999997,3.7,23613239.277999997,-25.76
827,300274,8.42,178.7566,14.14,22475811.004899997,-51.25
828,000987,5.38,110.23619999999998,22.24,135129367.815,-30.01
829,600733,0.76,20.52,1.98,1123318.8,85.81
830,002191,13.03,142.1573,13.15,6832333.604600001,-6.42
831,603598,0.97,35.4341,2.71,3256472.3295,-43.03
832,000925,3.06,52.8768,3.2,6790879.1232,33.39
833,300415,1.59,22.896,2.4,2531585.52,44.93
834,300209,2.11,38.9084,2.92,4396516.432,50.87
835,000831,9.81,154.1151,9.81,3439530.4332000003,-20.88
836,600252,32.75,149.33999999999997,34.75,2756567.6063999995,5.7
837,600725,12.32,72.072,12.32,3372743.673,-2.56
838,002168,7.64,81.1368,8.25,1905724.6973999997,59.98
839,002727,2.0,89.2,5.21,21299320.95,-53.25
840,300377,1.97,128.7001,2.97,17009730.379,-43.85
841,601231,21.76,185.39520000000002,21.76,13389452.639999999,23.12
842,300201,8.53,138.0154,10.29,3799874.4562,-46.23
843,000813,3.63,37.933499999999995,14.94,2411772.5335,39.33
844,603567,2.73,97.05149999999999,8.49,22353495.5205,-45.57
845,600714,2.82,30.878999999999998,2.88,824361.4424999999,50.41
846,002162,8.15,111.2475,8.52,2937489.555,-51.58
847,300329,2.51,59.36149999999999,2.51,2154894.5825,-36.91
848,002530,2.68,58.3972,4.91,2236368.2761999997,45.89
849,300189,8.79,74.6271,10.24,2381391.6827999996,-38.16
850,600520,1.54,31.200400000000002,1.58,1612522.777,6.71
851,300027,19.03,792.0286,27.86,81802518.035,-74.63
852,300374,1.17,17.877599999999997,1.95,2137589.9464,26.7
853,002134,2.46,33.086999999999996,2.46,907749.2424999998,17.32
854,600696,3.41,27.0072,3.41,690563.4912,38.64
855,002245,9.05,71.676,9.75,3981241.44,27.02
856,300187,5.95,249.424,6.49,11863347.004800001,-69.54
857,600167,1.12,16.856,6.8,9765419.153,44.52
858,002389,5.28,98.736,7.09,7329375.613999999,1.87
859,002009,2.66,39.208400000000005,3.71,6887402.2294,-1.22
860,002132,7.14,52.3362,12.57,3143578.1777,-10.23
861,600683,7.41,60.984300000000005,7.41,25562310.045,12.88
862,601689,1.71,29.976300000000002,6.49,7616810.2432,71.65
863,300124,12.82,436.52099999999996,16.65,21634899.769499995,-35.62
864,000915,1.8,44.568000000000005,1.8,5992137.1452,69.26
865,300182,10.63,187.72580000000002,25.61,21414469.7308,-43.15
866,000056,2.86,71.1282,11.48,24704515.02,-48.93
867,600355,4.92,31.438799999999997,4.92,365688.07019999996,52.74
868,002129,26.44,1163.3600000000001,26.44,85712803.0,-81.16
869,600681,2.49,33.2913,9.64,3900254.1508,22.44
870,000715,2.79,29.127599999999997,2.79,2247233.6988,44.64
871,600511,2.78,81.454,4.79,20453586.659,14.54
872,300164,3.08,33.726,4.4,2026767.8025,-11.23
873,002414,4.65,89.09400000000001,6.24,7725787.3596,28.81
874,002126,6.09,83.43299999999999,7.21,6210501.125,-34.31
875,000793,18.27,161.3241,20.17,11795766.360399999,28.31
876,600673,24.57,200.7369,24.69,8975427.195,-10.77
877,600833,2.23,33.4277,2.23,1735828.509,41.09
878,002063,5.26,74.0082,6.07,3057862.5063,-9.52
879,300029,1.93,19.531599999999997,2.0,551725.8032,32.91
880,300150,3.27,54.282000000000004,5.4,2632864.58,-39.94
881,600250,2.59,35.8715,2.59,2229734.0755,7.51
882,002124,3.07,70.45649999999999,6.37,5234379.7725,-48.19
883,000978,3.6,42.264,3.6,3218963.1284,-2.47
884,600657,15.24,84.88680000000001,15.24,36435180.25,5.57
885,002439,5.59,191.5134,8.97,9541360.6656,-38.03
886,002699,3.77,127.7653,5.05,12279123.4199,4.51
887,002201,2.39,29.851100000000002,2.56,3035070.0,36.27
888,300149,4.21,84.62100000000001,4.22,1564441.692,-3.38
889,601677,4.78,60.467000000000006,5.11,7525232.0,17.87
890,002115,3.43,55.4974,4.16,3578614.0888,-34.92
891,000060,22.11,252.7173,22.13,18742965.435,6.3
892,002215,6.95,79.9945,9.14,3569422.9594,1.22
893,600655,14.37,235.66799999999998,14.37,35411527.8,-30.37
894,002236,17.09,580.7181999999999,28.99,43943182.355,-56.15
895,300148,5.06,110.25739999999999,6.5,10516887.0639,-6.88
896,002533,5.07,41.7768,5.53,2522547.2912000003,22.94
897,603077,31.85,157.976,40.14,7516355.4799999995,0.4
898,002113,4.73,155.1913,7.54,3640030.6432000003,-42.67
899,002654,3.9,130.29899999999998,8.28,10436652.2169,-64.83
900,600742,4.23,89.1684,4.23,16586534.499999998,-12.57
901,600654,7.55,78.1425,12.83,9386026.875,68.41
902,002775,1.14,41.575799999999994,2.48,7321852.8684,-41.16
903,300134,7.12,141.2608,7.67,15779462.470400002,17.74
904,600728,13.29,349.7928,15.99,10349785.7008,-67.63
905,600570,6.18,240.402,6.18,14454336.742,15.99
906,002082,2.05,25.686499999999995,2.38,2015361.0357999997,55.55
907,002330,5.02,58.483,5.02,2044051.3325,0.86
908,000913,4.53,35.696400000000004,4.54,2717958.8044,133.88
909,600651,7.69,100.43140000000001,9.92,16343907.615,-20.44
910,000852,5.98,88.803,5.98,10120101.4035,-12.59
911,300126,2.1,24.276000000000003,3.06,1547440.7896,-1.82
912,002506,22.08,190.5504,50.46,17189460.5375,-41.02
913,002078,25.24,102.222,25.36,8175385.6875,89.88
914,600360,7.38,46.3464,7.38,2317989.3852000004,47.29
915,600649,30.93,456.5268,32.32,61597782.54,37.8
916,000895,32.99,591.1808000000001,33.0,38602332.160000004,22.54
917,600379,2.36,34.5976,2.36,1328467.0634,61.32
918,300119,2.03,32.277,4.04,4239300.771,4.65
919,002732,0.61,17.628999999999998,1.57,3049564.414,23.43
920,600303,5.75,72.565,6.76,12194596.3322,-19.18
921,002075,22.07,205.47170000000003,22.07,6215984.983600001,73.15
922,000611,3.19,21.5325,3.22,256980.59999999998,38.52
923,002220,3.89,34.854400000000005,5.47,4327669.606400001,32.03
924,600645,3.54,189.7794,3.86,15779428.550099999,-50.01
925,002527,3.67,53.1049,6.2,6669927.5443,-8.91
926,300104,12.62,603.9932,19.82,138164676.895,-24.15
927,002313,3.12,42.4944,3.12,4963201.275599999,50.51
928,002661,3.28,148.1576,3.37,10790687.9503,-65.26
929,600636,4.26,78.2562,4.47,7650757.0722,-24.55
930,002061,4.53,47.5197,5.56,5342732.0781000005,-14.59
931,300351,1.96,58.486399999999996,3.85,8964365.099200001,-19.67
932,300088,10.99,354.3176,11.49,19479553.080000002,-50.99
933,600785,2.07,52.1226,2.26,11211403.5612,2.38
934,600961,5.27,48.90559999999999,5.27,5349291.8368,30.06
935,600633,11.88,162.99360000000001,13.02,10200129.7468,27.11
936,300348,1.54,77.2926,2.92,5617337.575499999,-51.8
937,002049,5.96,383.228,6.07,27905691.387000002,-51.98
938,000888,5.27,64.0305,5.27,3402676.9979999997,-1.07
939,300076,3.68,66.53439999999999,4.24,2065454.1375999998,-15.6
940,002077,2.52,37.497600000000006,5.8,10342268.7072,4.03
941,300303,4.82,35.137800000000006,6.94,1966891.8636000003,30.32
942,300464,0.89,47.17,2.1,4218210.640000001,-66.79
943,600621,5.24,70.74000000000001,5.24,5908769.909999999,6.96
944,002031,18.72,304.57439999999997,21.99,7716601.6562,-79.16
945,002315,0.61,41.2116,1.18,16075980.3696,-10.92
946,300073,1.63,44.939099999999996,1.83,5463763.600199999,84.95
947,300258,3.75,47.85,4.05,2558253.0379999997,21.55
948,600776,9.56,78.87,12.56,3045568.185,5.21
949,601328,392.51,2029.2767,742.63,4183465728.64,22.82
950,300311,2.2,88.418,4.48,6750400.4161,-55.71
951,600611,15.63,158.8008,23.64,16584738.2808,-35.53
952,002025,4.29,87.4731,4.29,7497079.4107,23.59
953,000939,10.61,98.2486,19.65,33359680.134999998,32.61
954,300068,5.81,92.0885,7.84,14376996.1,27.07
955,002213,1.65,31.548,2.06,822037.632,35.72
956,600966,13.37,41.045899999999996,13.37,3812228.5275,69.71
957,002293,6.99,81.3636,7.02,4483510.4484,14.69
958,002294,4.9,129.89900000000003,10.46,16421339.554399999,7.96
959,600602,8.8,77.176,13.27,4111363.6343,7.07
960,002002,20.75,332.6225,24.21,19990201.5614,-52.59
961,600862,7.9,95.116,13.93,9754776.4552,3.74
962,300065,1.8,70.992,2.42,6572844.408799999,-2.33
963,002274,4.9,41.307,6.35,5347777.035,3.2
964,002277,5.66,57.675399999999996,7.08,12033506.0175,53.97
965,600259,2.58,92.36399999999999,3.02,14499561.702,33.63
966,600590,5.16,64.8612,6.67,9912425.46,25.06
967,002499,1.38,28.773,1.89,2021832.006,24.7
968,300051,2.32,34.892799999999994,3.7,2085552.5824,-6.98
969,002645,1.49,31.543300000000002,2.09,3750768.7109000003,23.43
970,002711,3.01,73.143,6.6,7851602.646,-26.26
971,000811,4.03,41.871700000000004,4.35,5124873.3184,51.68
972,600380,15.62,154.16939999999997,15.86,16220080.455599997,-1.82
973,000981,25.74,619.5618,30.58,62617575.46,-57.87
974,600584,9.85,114.654,10.36,35093165.370000005,49.4
975,300046,1.42,22.9756,1.42,1701098.862,47.16
976,600178,4.62,33.6336,4.62,2998963.0216,80.63
977,002066,2.31,35.7357,2.31,5384027.0393,16.74
978,002319,2.0,30.54,2.0,1768111.4676,38.05
979,000004,0.83,31.4736,0.84,1447084.4592000002,2.45
980,000980,5.28,34.4784,5.28,2685880.6159,128.94
981,603979,1.87,41.981500000000004,4.5,10977206.1045,-14.39
982,600578,46.17,268.7094,46.17,23551719.795,-23.88
983,300028,2.48,37.547200000000004,3.44,858520.9672000001,-6.34
984,300092,1.64,15.3996,2.38,639175.422,41.85
985,603869,0.73,18.775599999999997,3.49,9891928.2036,14.31
986,000505,3.6,36.828,4.27,1949328.4437000002,5.47
987,002566,2.0,24.4,3.31,3356252.0859999997,6.97
988,000979,46.08,128.5632,59.93,8701000.02,-4.66
989,601886,9.41,96.923,11.54,24835550.55,1.94
990,600577,14.19,189.5784,19.55,6200735.517599999,-68.26
991,300024,15.14,736.7124,15.6,34006418.114999995,-57.05
992,002265,2.91,36.2295,3.19,971738.436,115.58
993,002454,3.2,40.0,4.22,5509046.125,8.64
994,000639,3.77,53.6094,4.55,3157980.444,52.18
995,601288,2940.55,8762.839,3247.94,5681102133.76,9.73
996,000949,10.27,40.9773,12.58,2490277.7025,58.15
997,002084,4.05,35.073,4.56,1693662.9594,21.71
998,600559,3.5,156.765,4.38,13861424.6652,-49.34
999,300021,1.66,21.413999999999998,3.19,2799390.5579999997,45.5
1000,300038,1.38,35.2038,1.9,8337767.225900001,60.13
1001,300166,4.04,139.6224,6.56,16061927.270400003,-40.89
1002,600168,7.1,87.33,7.1,10604737.863000002,-11.79
1003,002184,1.34,34.732800000000005,2.39,5398084.944000001,-24.07
1004,000935,6.29,43.8413,7.63,3711819.9007,230.85
1005,002150,2.5,30.75,2.74,1159924.1940000001,29.35
1006,600556,3.95,78.40750000000001,3.95,277557.786,-39.9
1007,300017,5.06,290.95,7.93,46565376.225,-14.78
1008,300391,0.62,11.135200000000001,1.67,1343604.3028,13.92
1009,002144,1.32,27.2448,1.77,4195862.6688,5.28
1010,300081,2.29,69.9824,4.44,2795610.4639999997,-53.6
1011,002380,1.05,36.1935,2.4,7560149.984999999,-23.09
1012,000916,10.9,86.764,10.9,4932860.237600001,-36.06
1013,300188,2.96,81.7256,4.96,6029387.5895,-29.55
1014,600551,5.06,122.85679999999999,5.06,16693371.1664,-16.27
1015,300153,3.2,54.56,3.2,2713169.7395,-5.69
1016,300425,0.77,33.11,1.86,5895226.899999999,-36.67
1017,300385,0.48,14.2128,1.2,4791093.1299,23.78
1018,002403,2.89,31.9056,3.5,3479777.6399999997,28.71
1019,000912,5.85,41.710499999999996,5.85,5565875.8575,85.41
1020,002529,2.0,32.64,2.6,2978508.8544,19.42
1021,600530,7.8,148.2,7.8,4937094.71,-61.47
1022,002639,3.75,37.425000000000004,6.74,3126735.8962000003,16.83
1023,002338,1.19,85.9537,1.2,7180210.2257,-31.91
1024,601155,7.05,95.3865,22.59,133973018.19,7.32
1025,002370,2.04,53.04,2.68,6931455.44,15.35
1026,000903,7.91,68.9752,8.79,7063758.08,0.46
1027,000670,6.0,73.67999999999999,8.17,951541.7108,-42.1
1028,600490,14.79,149.379,16.8,4842194.419,-21.68
1029,600241,1.93,23.7004,2.26,2920113.0216,32.98
1030,002033,4.23,53.721000000000004,4.23,3625195.5689999997,15.35
1031,000835,3.03,27.572999999999997,3.27,1379279.083,25.05
1032,300171,3.34,59.952999999999996,6.34,7290669.648,-20.61
1033,600312,8.19,112.4487,13.57,17164247.142500002,22.07
1034,600488,9.61,65.25189999999999,9.61,2047174.4076,-5.15
1035,603000,11.06,171.7618,11.06,5506140.2239,7.08
1036,300203,4.49,107.0416,4.53,11363346.4896,25.34
1037,000829,9.47,186.84310000000002,9.59,23656445.2024,-42.83
1038,002677,2.8,40.711999999999996,6.46,1811835.5067999999,-8.05
1039,600485,16.31,562.0426,29.24,72293013.72,-57.63
1040,603901,1.54,42.4116,4.0,4413702.5064,-48.18
1041,000528,11.25,71.2125,11.25,12996589.8375,47.87
1042,002761,0.55,16.5055,1.2,2593706.3807000006,58.95
1043,300174,0.74,13.697400000000002,1.36,2045973.2340000002,224.2
1044,000821,3.45,58.098,4.78,5031842.52,-3.56
1045,601100,2.47,23.2921,6.3,4891000.9542,79.64
1046,600198,8.39,113.5167,8.82,18074754.06,23.8
1047,300414,0.65,29.802500000000002,1.69,3719455.1625,-33.87
1048,600708,7.51,69.1671,13.19,49944089.31,1.95
1049,600481,16.2,91.854,16.2,2692654.65,47.27
1050,002747,0.6,30.929999999999996,2.76,9715802.739,-19.81
1051,000803,0.98,36.0542,1.28,1760565.5834,-44.01
1052,600340,29.55,662.2155,29.55,527992284.06,19.86
1053,600469,5.62,96.94500000000001,5.62,11457955.5975,-30.78
1054,601890,9.59,86.9813,9.59,3467199.4211999997,3.75
1055,002083,8.56,49.8192,9.08,4328545.324200001,22.68
1056,002140,4.39,60.142999999999994,4.46,7834673.8,12.55
1057,002745,0.78,32.799,5.28,52847535.925,-13.22
1058,000751,14.1,74.589,14.1,1995681.595,18.53
1059,002599,0.91,27.7277,1.6,4109132.7057,30.06
1060,600477,8.03,96.27969999999999,10.57,7788347.2975,-15.76
1061,300403,0.59,25.8361,1.34,6318186.288299999,36.45
1062,600406,22.06,381.638,24.29,27904973.525000002,-3.87
1063,600993,4.3,63.812,4.31,3770880.358,44.81
1064,600532,3.96,71.874,5.16,4297089.092999999,-13.83
1065,002740,1.29,61.62330000000001,3.31,7100410.508800001,-66.38
1066,000723,5.17,51.544900000000005,22.81,13271650.245000001,22.67
1067,002615,1.54,41.9804,2.74,3460540.3272,-37.12
1068,002667,0.86,50.0262,1.36,4888856.931,-47.89
1069,000010,5.22,46.3536,8.2,4155489.24,-19.26
1070,600400,11.21,239.4456,16.45,17957568.3768,-59.93
1071,600058,10.72,144.61280000000002,10.72,33045009.57,16.6
1072,002598,2.71,24.959100000000003,3.12,917730.3579000002,43.54
1073,002735,0.23,11.615,0.8,3064027.91,-5.82
1074,000716,5.41,94.5127,6.38,5553554.7217999995,-53.86
1075,002502,4.77,150.255,8.6,11724865.11,-63.37
1076,300460,0.69,15.87,1.68,2030129.5,3.65
1077,600387,3.86,42.730199999999996,3.86,9375808.455,62.06
1078,600436,6.03,271.2294,6.03,21131635.036199998,5.85
1079,600900,97.46,1177.3167999999998,220.0,365186396.96,9.19
1080,000713,2.99,27.6874,2.99,1880428.663,18.57
1081,002724,0.67,18.7332,4.0,4818242.5092,-7.58
1082,600262,1.7,56.1,1.7,7333325.01,8.94
1083,002719,0.82,30.085799999999995,1.09,5235798.7530000005,26.06
1084,603611,0.93,24.440400000000004,1.86,3692650.3668,24.35
1085,600359,3.82,33.233999999999995,3.82,2490417.108,12.41
1086,300098,5.46,96.096,10.75,7975434.544000001,-26.65
1087,002712,1.36,78.59440000000001,2.86,14966861.6195,-52.81
1088,000711,1.61,24.8745,3.26,657779.5785000001,110.61
1089,002722,0.53,16.4194,1.75,6832048.831,31.63
1090,002093,8.52,76.5096,10.08,2737364.42,14.92
1091,600265,1.3,31.590000000000003,1.3,800350.3890000001,42.92
1092,300330,1.68,31.6176,1.69,998884.1094,-4.41
1093,300434,0.34,16.592,1.36,2331039.36,-28.05
1094,600358,4.32,44.0208,5.05,1014003.5373,3.34
1095,002698,5.21,98.7295,6.82,4149366.0945,-19.21
1096,000697,4.54,115.7246,5.6,3984367.8997999993,-7.77
1097,300226,1.48,93.1956,1.59,24337110.3186,-34.97
1098,600219,70.88,466.3904,92.51,22855113.47,-47.57
1099,000526,0.96,58.6176,0.96,21495997.7578,-39.14
1100,600191,4.85,72.7015,4.85,3754005.66,-21.95
1101,002696,1.04,29.1096,1.76,5228909.3052,-12.97
1102,600346,6.68,57.9156,28.26,17288919.6546,-3.92
1103,000693,2.58,52.9416,5.43,8621199.7488,-39.08
1104,002003,3.57,48.337799999999994,4.49,3617610.8362000003,7.02
1105,300113,4.08,327.62399999999997,6.86,26766720.2,-65.59
1106,000158,7.66,91.92,12.71,14302885.559999999,-4.92
1107,600682,7.26,220.70399999999998,11.01,54578609.599999994,25.23
1108,002392,6.5,33.995000000000005,11.99,2551463.6588000003,11.85
1109,002690,3.26,78.4682,6.76,5248570.611500001,-19.65
1110,600332,10.71,216.7704,16.26,51508522.99999999,26.33
1111,000690,17.18,149.46599999999998,21.76,11419417.725,6.55
1112,300251,27.52,751.5712,29.34,24533960.6211,-64.26
1113,601766,229.18,2220.7542,286.99,332659986.84,7.74
1114,603085,0.29,8.99,1.12,3316014.82,43.39
1115,002193,1.6,21.232,2.62,6025380.3137,57.5
1116,002627,1.31,25.112700000000004,1.34,4501186.9290000005,22.9
1117,002688,5.29,101.568,6.35,4688913.983999999,-45.99
1118,600325,10.63,124.58360000000002,11.69,138525032.24,15.19
1119,300245,1.97,41.37,2.75,1968819.3,-18.24
1120,000682,9.78,64.54799999999999,9.78,2237495.1059999997,-21.21
1121,300336,4.47,147.957,5.38,15037409.771,-47.43
1122,600978,14.83,161.0538,14.83,17028431.13,1.1
1123,002292,6.74,254.3676,13.08,30476618.474400003,-41.71
1124,300390,1.35,40.5,3.45,2952970.8,-60.67
1125,002685,5.6,57.959999999999994,6.89,1747655.0459999999,-3.48
1126,600750,3.0,68.46000000000001,3.0,6494020.668800001,44.17
1127,600282,38.76,102.71399999999998,39.62,8898582.075,50.57
1128,300087,2.58,24.6132,3.2,1285677.657,28.93
1129,600498,9.96,218.622,10.46,47465958.5875,16.54
1130,002062,9.42,71.9688,11.03,11154520.33,-7.98
1131,000673,4.15,102.1315,7.93,7976615.5951,-45.02
1132,300442,0.57,24.5841,1.0,5783159.371000001,-3.41
1133,601928,25.45,259.33549999999997,25.45,19500439.96,4.81
1134,002681,6.01,247.13119999999998,12.47,16067408.905599998,-68.56
1135,600242,2.67,36.7926,4.18,4597806.413199999,23.0
1136,000795,6.53,91.2241,11.34,3511945.1224,-47.03
1137,600816,11.35,166.391,20.72,28038270.775799997,80.15
1138,000666,2.94,59.4762,7.04,66984225.6475,21.9
1139,000657,2.46,39.384600000000006,6.29,11160447.883100001,-10.62
1140,000536,7.77,86.6355,17.29,21615133.55,7.17
1141,600295,6.12,43.8804,10.32,32494794.915,47.84
1142,002676,4.0,148.0,4.0,6640371.5,-21.89
1143,600239,10.7,62.59499999999999,10.7,29328041.924999997,11.97
1144,000429,4.69,22.793400000000002,20.91,7942628.745,53.09
1145,603789,0.8,28.264,2.02,5403446.5128,-22.56
1146,002505,15.46,113.78560000000002,54.85,11605489.9968,-51.9
1147,000613,2.66,39.7138,3.64,152923.511,0.74
1148,600555,9.74,56.102399999999996,13.04,2214933.2928,4.34
1149,600789,5.82,61.5174,5.82,4274509.6912,-0.95
1150,002675,5.38,219.3426,7.04,12145879.9863,-64.93
1151,600593,0.92,22.494,0.92,2376827.7765,42.29
1152,600225,8.5,60.095,9.35,11155266.0891,-5.94
1153,002324,1.59,39.3048,2.7,7428211.68,17.92
1154,300407,1.35,39.906,2.72,5203082.9163999995,-40.09
1155,000586,1.93,41.3406,1.93,1044624.4830000001,-0.65
1156,600080,3.05,26.534999999999997,3.05,1262854.329,38.51
1157,600069,8.25,43.230000000000004,12.49,2719618.1116000004,98.28
1158,002670,1.29,35.8104,9.36,58990326.18,11.49
1159,601011,13.09,80.5035,13.68,5334436.9995,21.79
1160,600220,17.83,74.886,17.83,1926539.7480000001,3.1
1161,002765,0.71,14.413,2.14,3906799.757,44.58
1162,000597,4.39,39.64169999999999,4.75,8833794.4443,20.16
1163,000584,6.11,67.63770000000001,6.13,2954785.0275,7.05
1164,002787,0.53,16.1915,1.44,3450429.1185,18.49
1165,300012,6.78,164.75400000000002,8.37,7364630.646,-57.57
1166,002665,15.41,369.0695,19.71,10667654.762,-63.13
1167,600212,5.12,53.1456,5.12,857949.0390000001,-4.05
1168,300399,0.44,15.171199999999999,1.52,1698481.352,-11.14
1169,002548,3.17,38.6106,3.81,3522530.6634,19.13
1170,000996,2.3,40.709999999999994,2.3,1190599.3499999999,36.5
1171,000564,5.2,56.94,60.08,49225078.949999996,-23.47
1172,300132,2.76,25.833599999999997,3.86,647553.4415999999,6.84
1173,600721,2.49,47.5092,4.0,4950779.183999999,-7.86
1174,002664,3.21,89.1738,4.0,6562497.180000001,-8.6
1175,600173,7.25,54.1575,7.25,3073850.3943,53.68
1176,601899,158.04,493.0848,215.41,27140237.28,16.35
1177,600293,3.45,34.155,7.75,5175496.359,85.56
1178,000560,4.16,35.775999999999996,11.7,5638273.95,20.93
1179,002642,3.83,221.7187,6.36,25951229.649100002,-65.73
1180,300234,1.41,22.362599999999997,2.9,1831489.803,11.1
1181,002652,2.6,28.496000000000002,3.2,2336353.612,65.24
1182,002715,0.54,16.5078,0.92,2036342.9022000001,7.65
1183,600161,5.15,146.466,5.15,16559209.623599999,38.54
1184,300110,6.54,111.3108,6.57,4731852.5738,-14.57
1185,600547,14.23,359.5921,18.57,60436622.7675,46.42
1186,000558,7.64,151.9596,8.59,4495716.2133,-25.84
1187,600486,3.1,68.51,3.1,11345473.464000002,75.61
1188,002419,8.0,92.8,8.0,16299187.608,30.69
1189,300498,28.38,1296.1146,43.5,181763334.595,-25.05
1190,002638,9.31,147.5635,15.19,5357546.626,-42.97
1191,600152,2.93,33.1676,2.93,1283436.3564000002,10.42
1192,600763,3.21,96.3,3.21,4141385.1000000006,-2.53
1193,300007,2.24,41.820800000000006,2.93,6584176.762600001,-0.32
1194,600036,206.29,3001.5195,252.2,8095605100.8,33.33
1195,000516,19.35,381.195,19.71,10544837.518,-59.9
1196,600186,10.62,53.31239999999999,10.62,1182682.7334,1.39
1197,603989,0.84,20.437199999999997,3.0,5259788.348999999,43.07
1198,002636,2.46,42.5826,7.28,4927141.076099999,14.56
1199,600151,12.5,173.125,14.34,19177520.224999998,-20.79
1200,002783,0.43,31.862999999999996,0.83,12945557.508,-0.94
1201,002595,4.68,86.76719999999999,8.0,6909339.4362,35.11
1202,600891,3.84,25.190399999999997,6.18,2780476.9263999998,47.56
1203,000413,29.89,203.84980000000002,49.4,26831404.27,49.71
1204,002432,3.72,63.09120000000001,4.33,3972708.3648,-9.91
1205,603636,0.43,22.5062,1.02,6121142.587400001,76.69
1206,002616,2.24,44.083200000000005,3.72,6242783.131200001,20.33
1207,600146,2.0,75.34,4.7,10879636.187800001,-5.15
1208,300450,1.69,276.83889999999997,4.08,35619721.1454,-79.68
1209,300477,1.21,55.0792,2.8,8390240.937600002,-58.66
1210,000550,5.17,134.6785,8.63,56557076.85,10.75
1211,000157,62.66,264.42519999999996,76.64,39101933.419999994,16.35
1212,603885,2.15,45.5585,12.84,37076169.487500004,13.5
1213,002584,2.59,64.75,5.85,5771567.5,-36.48
1214,600145,14.91,49.9485,14.91,312968.39,120.9
1215,000718,22.89,225.4665,30.35,24005127.1875,-24.87
1216,002396,5.3,88.77499999999999,5.39,8153823.1175,12.66
1217,300220,0.58,17.127399999999998,1.26,1468916.9913,-4.71
1218,002384,5.52,99.4152,8.47,26259780.0063,5.55
1219,000153,3.12,41.34,3.12,3280834.7525,-5.51
1220,002579,3.5,49.35,3.7,1855345.2569999998,-2.98
1221,600143,25.6,199.168,27.17,13522872.1964,-0.51
1222,601988,2107.66,6681.2822,2943.88,5660828362.24,17.35
1223,300095,2.34,24.616799999999998,3.76,2107798.3512,20.63
1224,002406,3.97,35.4918,5.61,2251065.9845999996,8.5
1225,603558,0.75,15.487499999999999,3.71,4803267.8505,49.98
1226,600846,6.25,51.9375,6.25,7560345.011100001,11.55
1227,000058,5.38,66.6044,7.85,3107144.1610000003,-12.6
1228,002578,2.74,18.851200000000002,4.94,1186969.3168,72.82
1229,601801,18.2,388.20599999999996,19.89,24254087.04,-9.89
1230,600136,2.48,141.35999999999999,4.87,18197438.669999998,-70.54
1231,300192,1.74,20.6364,2.43,932438.6556,26.14
1232,600298,8.11,271.19839999999994,8.24,21912705.32,-42.17
