,code,outstanding,liquid_assets,totals,totalAssets,growth
1722,000428,7.19,51.6242,10.19,6715117.4734,7.8
1723,300084,2.5,32.125,3.85,3096505.62,-7.16
1724,002325,9.22,87.59,12.02,9731247.195,-19.68
1725,601006,148.67,1055.5569999999998,148.67,84708452.8,-0.56
1726,002209,1.59,37.5876,1.95,3846644.3003999996,-25.55
1727,603100,2.31,37.3065,3.95,7270619.533999999,-6.56
1728,601186,115.03,1363.1055,135.8,889113747.6,10.55
1729,300145,3.94,107.8378,6.68,17898763.6772,-9.24
1730,002375,11.32,132.7836,13.4,19991607.6774,-5.8
1731,600270,9.05,166.70100000000002,9.05,15971834.64,-3.15
1732,601900,1.76,31.0816,8.19,15284802.935800001,-13.65
1733,600969,2.64,51.321600000000004,2.64,20008377.0,-9.31
1734,002177,6.22,52.7456,7.61,1660475.1600000001,-11.2
1735,002364,4.27,100.81469999999999,5.64,6147268.6476,-18.09
1736,601999,5.51,73.1728,5.51,3989386.2352,-13.93
1737,600536,4.95,147.609,4.95,15939144.2616,-17.1
1738,002587,2.38,34.629,4.1,1139261.2170000002,-5.29
1739,600121,10.15,60.392500000000005,10.15,6798995.0875,-7.23
1740,600798,10.31,61.86,10.31,3720069.7800000003,-1.33
1741,603099,1.03,22.66,2.67,2306502.44,-12.0
1742,600694,2.94,137.3568,2.94,82825321.12,-8.69
1743,600107,3.6,71.28,3.6,2598496.5600000005,-13.79
1744,002410,8.66,135.26919999999998,11.19,4640846.016399999,-3.71
1745,603023,1.27,22.5425,3.6,944859.125,-18.14
1746,002050,15.64,159.3716,18.01,8360002.763599999,7.85
1747,600805,8.49,77.0892,8.51,8858572.3052,-2.75
1748,600185,16.18,99.99239999999999,20.6,16691371.965,-4.69
1749,600580,11.11,110.43339999999999,12.89,15438954.614999998,-11.47
1750,002366,2.31,129.5448,4.34,26712707.532799996,-10.56
1751,600604,3.82,79.3796,9.37,24305033.5864,-7.27
1752,600290,5.27,72.67329999999998,7.6,10860074.967699999,-18.27
1753,600766,2.24,40.6784,2.24,304742.7784,-12.06
1754,002486,8.07,92.2401,8.32,1915322.9283,-27.91
1755,300256,3.79,56.6605,6.48,11177601.168499999,-18.86
1756,600637,21.8,536.716,26.42,88634492.775,-4.71
1757,600350,48.11,323.7803,48.11,31430180.165000003,4.46
1758,600773,7.29,122.2533,7.29,16156868.843700001,-17.77
1759,601929,31.11,146.217,31.11,4255929.007,-8.94
1760,603919,0.7,24.919999999999998,2.8,6914818.688000001,-17.36
1761,002216,5.71,56.7574,8.15,3429250.5982,2.21
1762,002536,3.04,45.4176,3.34,4121241.4296000004,-8.57
1763,601368,2.94,39.5724,7.36,10504591.165000001,-9.96
1764,300328,4.03,56.7021,4.03,1462387.3992,-17.27
1765,600699,6.89,233.7088,9.49,93665780.64,-7.1
1766,000430,2.09,26.9401,3.21,1887032.1945,-2.87
1767,600823,26.79,205.4793,26.79,48924046.08,-4.17
1768,002498,33.25,150.29,33.27,2980727.0176,-5.75
1769,002541,1.66,37.6156,3.49,18291773.7904,-10.59
1770,600235,3.51,43.594199999999994,3.51,2941442.1378,-12.16
1771,600628,5.32,83.5772,6.47,9126635.110100001,-9.61
1772,600599,1.66,51.8916,1.66,3679550.517,-7.39
1773,601010,18.48,106.26,18.48,3917440.5,-8.7
1774,002229,2.11,53.277499999999996,3.33,6304439.4425,-10.97
1775,002194,4.37,75.601,5.65,4663254.444000001,-26.13
1776,603011,2.12,28.068800000000003,4.46,3088169.7580000004,-16.99
1777,600201,5.69,190.2736,6.13,13622836.356799997,3.44
1778,002139,2.89,44.9973,4.53,3964572.7515000002,-12.46
1779,300006,5.84,54.136799999999994,8.12,2398303.809,-4.96
1780,002005,11.66,72.9916,13.96,8602587.465,-7.51
1781,002593,4.56,35.568,6.99,2723400.4979999997,-10.51
1782,002026,3.54,44.0376,4.2,3311571.54,-9.81
1783,000089,20.51,180.0778,20.51,10967863.001399998,-3.42
